41,91.779915,33.824158,67.87422,32.861046,50.746563,33.950047,48.35116,53.19484,63.35154,23.146866,50.48763,13.743453,53.738564,27.200012,47.08221,67.918274,52.056202,43.361576,61.70664,49.64984,56.5544,61.391563,40.30421,42.465378,41.087875,33.93713,8.802856,35.596687,30.50241,23.83466,26.510464,44.737312,56.927723,39.70228,30.615683,54.08902,38.743977,55.160908,55.69028,27.848646,39.769573,23.50595,30.39864,32.422688,62.037533,32.530098
42,91.76173,33.842613,67.8019,32.862305,50.674343,33.915356,48.208546,53.196613,63.3029,23.111618,50.380684,13.818333,53.703114,27.236748,46.885784,67.849266,52.047253,43.36171,61.67072,49.65032,56.483414,61.427853,40.306625,42.608173,41.088276,33.96102,8.820826,35.614155,30.538662,23.86986,26.511877,44.8084,57.069473,39.55645,30.546364,54.160755,38.744587,55.196396,55.835194,27.918081,39.76959,23.506828,30.416729,32.440258,62.217403,32.49089
43,91.74354,33.861073,67.729195,32.827473,50.52991,33.845978,48.029755,53.16323,63.254265,23.07637,50.273746,13.893205,53.703617,27.272802,46.707676,67.81547,52.038303,43.361843,61.634804,49.650795,56.376698,61.46451,40.27284,42.7158,41.088673,33.984917,8.838795,35.631622,30.556786,23.887459,26.51329,44.879482,57.175323,39.411167,30.511707,54.196617,38.7452,55.231884,56.015614,27.950783,39.769894,23.524824,30.48909,32.510544,62.39729,32.451675
44,91.70718,33.89798,67.65649,32.792645,50.385483,33.776604,47.88662,53.129406,63.205627,23.041122,50.16682,13.968071,53.66917,27.381645,46.476322,67.782135,52.029354,43.361977,61.562973,49.65175,56.306194,61.53634,40.239056,42.82342,41.089073,34.00881,8.874733,35.666557,30.574911,23.905058,26.442623,44.880512,57.317585,39.301197,30.47705,54.232483,38.71096,55.30328,56.19605,27.983486,39.7702,23.54282,30.52527,32.545685,62.577194,32.41246
45,91.68899,33.916435,67.584175,32.793903,50.277428,33.742535,47.74404,53.131184,63.05972,22.935379,50.059902,14.042932,53.67068,27.489803,46.315998,67.74819,52.020405,43.36211,61.527058,49.652225,56.19949,61.572987,40.205273,42.931038,41.090267,34.080486,8.910671,35.701492,30.57559,23.940964,26.371956,44.881542,57.45939,39.15531,30.442394,54.268345,38.67672,55.374672,56.376976,28.05226,39.770504,23.560816,30.489769,32.54631,62.721478,32.409927
46,91.67081,33.93489,67.51147,32.759075,50.169376,33.70847,47.56528,53.097805,62.877666,22.83036,49.917004,14.118583,53.63624,27.59863,46.101875,67.67935,52.011456,43.362244,61.491142,49.652702,56.092796,61.609634,40.13651,43.074867,41.12654,34.115707,8.9466095,35.736427,30.593716,23.958563,26.30271,44.95365,57.60121,39.00941,30.373089,54.340065,38.608242,55.51745,56.52144,28.085642,39.77081,23.578812,30.454268,32.546936,62.901413,32.370705
47,91.63423,33.935513,67.50233,32.75021,50.061333,33.674404,47.42272,53.099583,62.878098,22.866566,49.810104,14.193429,53.6018,27.707453,45.923824,67.64557,52.002506,43.362377,61.419754,49.689426,56.02231,61.68145,40.10273,43.18246,41.162815,34.150932,8.981708,35.735832,30.61184,23.976162,26.233467,45.025757,57.74305,38.863487,30.337759,54.340496,38.573395,55.553352,56.631832,28.263964,39.77111,23.596807,30.383266,32.54819,63.08137,32.331482
48,91.59766,33.93614,67.493195,32.741344,49.95329,33.640343,47.24399,53.06621,62.87853,22.902771,49.703217,14.26827,53.60331,27.815594,45.692547,67.61226,51.993557,43.36251,61.383842,49.689903,55.915627,61.718094,40.06896,43.29005,41.19909,34.186153,9.196504,35.909912,30.612518,24.012066,26.164228,45.097855,57.849445,38.754032,30.302433,54.340927,38.538544,55.589256,56.706223,28.44295,39.771416,23.614801,30.419445,32.583332,63.261345,32.29225
49,91.524506,33.937386,67.484055,32.73248,49.845253,33.60628,47.100903,53.032394,62.879395,22.97518,49.596336,14.343102,53.568874,27.924402,45.532272,67.578316,51.98461,43.36264,61.34793,49.69038,55.84467,61.754364,40.000206,43.43385,41.235367,34.22138,9.410469,36.04847,30.613197,24.047968,26.094995,45.16995,57.991318,38.608074,30.23178,54.34179,38.468853,55.661053,56.780613,28.621927,39.772636,23.68678,30.491804,32.653614,63.405254,32.25365
50,91.48794,33.938007,67.474915,32.723614,49.73775,33.60814,46.922745,53.03462,62.843678,23.012102,49.489468,14.417931,53.56988,27.996489,45.318214,67.5095,51.975662,43.362774,61.27611,49.691334,55.738483,61.826534,39.96644,43.54142,41.272835,34.328274,9.392499,36.031002,30.648767,24.047264,26.024345,45.170975,58.133213,38.462097,30.19713,54.377647,38.434006,55.696953,56.99756,28.690052,39.773853,23.758759,30.527983,32.688755,63.58484,32.17835
51,91.45136,33.938633,67.40182,32.652695,49.629723,33.57408,46.708424,53.001698,62.844543,23.084507,49.38207,14.456533,53.535446,28.105286,45.122475,67.47588,51.966713,43.362907,61.2402,49.69181,55.631336,61.827637,39.932674,43.648987,41.345383,34.39872,9.374529,36.01353,30.649446,24.083168,25.9537,45.172,58.275124,38.3161,30.127838,54.44936,38.399162,55.73285,57.214996,28.794247,39.77426,23.78275,30.528662,32.72452,63.76487,32.139103
52,91.37822,33.93988,67.29296,32.618496,49.558064,33.57532,46.4585,52.969223,62.84541,23.15691,49.275215,14.53135,53.501015,28.214075,44.909016,67.44243,51.957764,43.36304,61.204292,49.692287,55.488483,61.829105,39.863937,43.79275,41.382847,34.50561,9.304322,36.014717,30.64972,24.097528,25.883766,45.208557,58.417522,38.20601,30.093193,54.485214,38.32948,55.804638,57.43245,28.898447,39.774666,23.806744,30.529339,32.76029,63.90882,32.10049
53,91.34176,33.958645,67.183716,32.54821,49.450043,33.541264,46.244774,52.971897,62.809696,23.193827,49.16837,14.60616,53.50253,28.322191,44.74879,67.4085,51.886173,43.364105,61.168385,49.692764,55.346127,61.8661,39.83018,43.9003,41.384037,34.57728,9.268383,35.979782,30.64999,24.11189,25.813837,45.245113,58.523518,38.06056,29.987907,54.521923,38.2598,55.876423,57.577896,29.00398,39.775074,23.830732,30.530695,32.831818,64.08889,32.061237
54,91.30529,33.97741,67.07446,32.47793,49.34256,33.543125,45.994904,52.939426,62.810562,23.266226,49.061535,14.680964,53.4681,28.430967,44.534794,67.3397,51.814587,43.365173,61.09657,49.693718,55.239002,61.8672,39.79642,44.007843,41.38523,34.64894,9.197342,35.94544,30.65026,24.126247,25.743912,45.281666,58.66548,37.91451,29.918627,54.593624,38.190125,55.948204,57.72382,29.145578,39.77629,23.902706,30.531374,32.86758,64.23329,32.058693
55,91.23237,34.014935,66.96562,32.443733,49.234547,33.50907,45.780666,52.906517,62.811428,23.338623,48.95471,14.755763,53.469612,28.53907,44.33912,67.30609,51.74249,43.33045,61.06066,49.694195,55.09618,61.868668,39.7277,44.15157,41.403366,34.666553,9.161403,35.910503,30.650532,24.14061,25.673988,45.318214,58.807465,37.76844,29.813354,54.630333,38.15652,56.05503,57.869743,29.287176,39.77678,23.931496,30.532053,32.903347,64.37728,32.020073
56,91.15945,34.05246,66.892525,32.37282,49.090717,33.475636,45.531406,52.909637,62.775715,23.375536,48.847893,14.830554,53.43519,28.647835,44.14346,67.27249,51.67039,43.29573,61.024754,49.69467,54.953365,61.870132,39.69395,44.259098,41.4215,34.684166,9.0903635,35.876163,30.650805,24.154972,25.60407,45.354763,58.94993,37.65829,29.744083,54.702023,38.086857,56.126804,57.979187,29.393377,39.777267,23.960281,30.53341,32.974873,64.557396,31.98081
57,91.08653,34.08998,66.78369,32.33863,48.946358,33.40629,45.317215,52.87673,62.73957,23.376251,48.70458,14.869924,53.400764,28.756592,43.96555,67.23873,51.597775,43.225224,60.952946,49.695625,54.81105,61.907124,39.660202,44.366615,41.43964,34.701775,9.233281,35.980373,30.65216,24.226772,25.534155,45.39131,59.09195,37.512184,29.638824,54.738724,38.05326,56.23362,58.125114,29.534979,39.777752,23.98907,30.605762,33.04515,64.701416,31.94218
58,91.049965,34.090603,66.67486,32.304443,48.80254,33.37286,45.103043,52.84383,62.667282,23.377682,48.597782,14.944703,53.40228,28.864677,43.733887,67.170105,51.52568,43.190502,60.91704,49.696102,54.703957,61.908222,39.626453,44.47413,41.457775,34.719387,9.341099,36.085182,30.652613,24.250704,25.464243,45.427856,59.198017,37.366646,29.569565,54.810406,38.01843,56.269497,58.270573,29.640522,39.77824,24.017855,30.678118,33.11543,64.88156,31.902912
